T [s];X_acc [G];Y_acc [G];Z_acc [G];HX_acc [G];Pressure [Pa];Kalman pressure [Pa];Temperature [C];Vaxis [m/s];AltitudeFromPressure [m];AltitudeFromAcc [m];State;VelocityPressure [m/s];ParachuteFailureSenseCnt
79,08;0,812362030905077;-0,329654157468727;0,306107431935246;0,732824427480916;87882;87917;4,2;0;1038,2;0;7;5,2;0;
79,09;0,871228844738778;-0,306107431935246;0,306107431935246;0,732824427480916;87907;87917;4,4;0;1038,2;0;7;-1,9;0;
79,1;0,93009565857248;-0,317880794701987;0,306107431935246;0,732824427480916;87905;87917;4,4;0;1038,2;0;7;-1,2;0;
79,11;0,91832229580574;-0,306107431935246;0,282560706401766;0,732824427480916;87900;87917;4,4;0;1038,2;0;7;0,1;0;
79,12;0,894775570272259;-0,329654157468727;0,329654157468727;0,732824427480916;87904;87917;4,2;0;1038,2;0;7;-0,9;0;
79,13;0,859455481972038;-0,341427520235467;0,282560706401766;0,732824427480916;87899;87917;4,2;0;1038,2;0;7;0,4;0;
79,14;0,777041942604857;-0,341427520235467;0,294334069168506;0,488549618320611;87906;87917;4,2;0;1038,2;0;7;-1,5;0;
79,15;0,788815305371597;-0,341427520235467;0,247240618101545;0,488549618320611;87914;87917;4,4;0;1038,2;0;7;-3,7;0;
79,16;0,777041942604857;-0,306107431935246;0,329654157468727;0,488549618320611;87909;87917;4,4;0;1038,1;0;7;-2,2;0;
79,17;0,835908756438558;-0,306107431935246;0,282560706401766;0,732824427480916;87923;87917;4,4;0;1038,1;0;7;-6;0;
79,18;0,94186902133922;-0,329654157468727;0,317880794701987;0,732824427480916;87926;87918;4,2;0;1038;0;7;-6,7;0;
79,19;0,95364238410596;-0,353200883002208;0,294334069168506;0,732824427480916;87916;87918;4,4;0;1038;0;7;-3,7;0;
79,2;0,93009565857248;-0,317880794701987;0,317880794701987;0,732824427480916;87911;87918;4,2;0;1038;0;7;-2,2;0;
79,21;0,93009565857248;-0,317880794701987;0,317880794701987;0,732824427480916;87929;87919;4,4;0;1037,9;0;7;-7,1;0;
79,22;0,93009565857248;-0,306107431935246;0,341427520235467;0,732824427480916;87921;87919;4,4;0;1037,8;0;7;-4,7;0;
79,23;0,95364238410596;-0,341427520235467;0,376747608535688;0,732824427480916;87946;87920;4,4;0;1037,7;0;7;-11,5;0;
79,24;0,95364238410596;-0,353200883002208;0,412067696835909;0,732824427480916;87925;87920;4,2;0;1037,7;0;7;-5,3;0;
79,25;0,977189109639441;-0,294334069168506;0,47093451066961;0,732824427480916;87950;87921;4,4;0;1037,5;0;7;-12,2;0;
79,26;0,9654157468727;-0,306107431935246;0,48270787343635;0,732824427480916;87911;87921;4,2;0;1037,5;0;7;-0,9;0;
79,27;0,95364238410596;-0,329654157468727;0,553348050036792;0,732824427480916;87913;87921;4,4;0;1037,5;0;7;-1,4;0;
79,28;0,812362030905077;-0,259013980868285;0,541574687270052;0,488549618320611;87938;87922;4,2;0;1037,4;0;7;-8,4;0;
79,29;0,694628403237675;-0,247240618101545;0,565121412803532;0,488549618320611;87922;87922;4,4;0;1037,4;0;7;-3,6;0;
79,3;0,906548933038999;-0,211920529801325;0,635761589403974;0,732824427480916;87916;87922;4,2;0;1037,4;0;7;-1,8;0;
79,31;1,04782928623988;-0,200147167034584;0,635761589403974;0,732824427480916;87924;87922;4,4;0;1037,3;0;7;-4;0;
79,32;1,05960264900662;-0,141280353200883;0,612214863870493;0,732824427480916;87923;87923;4,4;0;1037,3;0;7;-3,6;0;
79,33;0,95364238410596;-0,164827078734364;0,671081677704194;0,732824427480916;87941;87923;4,2;0;1037,2;0;7;-8,5;0;
79,34;0,812362030905077;-0,176600441501104;0,659308314937454;0,488549618320611;87914;87923;4,4;0;1037,2;0;7;-0,7;0;
79,35;0,824135393671818;-0,153053715967623;0,647534952170714;0,732824427480916;87926;87924;4,4;0;1037,2;0;7;-4,1;0;
79,36;0,906548933038999;-0,176600441501104;0,623988226637233;0,732824427480916;87933;87924;4,2;0;1037,1;0;7;-5,9;0;
79,37;1,1420161883738;-0,188373804267844;0,576894775570272;0,977099236641221;87938;87925;4,4;0;1037;0;7;-7,1;0;
79,38;1,00073583517292;-0,211920529801325;0,506254598969831;0,732824427480916;87938;87925;4,4;0;1037;0;7;-6,9;0;
79,39;0,9654157468727;-0,259013980868285;0,518027961736571;0,732824427480916;87926;87925;4,4;0;1036,9;0;7;-3,3;0;
79,4;0,894775570272259;-0,259013980868285;0,494481236203091;0,732824427480916;87930;87926;4,2;0;1036,9;0;7;-4,4;0;
79,41;0,894775570272259;-0,282560706401766;0,48270787343635;0,732824427480916;87950;87927;4,4;0;1036,8;0;7;-9,8;0;
79,42;0,91832229580574;-0,353200883002208;0,48270787343635;0,732824427480916;87943;87927;4,7;0;1036,7;0;7;-7,6;0;
79,43;0,977189109639441;-0,353200883002208;0,435614422369389;0,732824427480916;87950;87928;4,4;0;1036,6;0;7;-9,3;0;
79,44;1,03605592347314;-0,400294334069168;0,47093451066961;0,732824427480916;87935;87928;4,4;0;1036,6;0;7;-4,8;0;
79,45;0,988962472406181;-0,400294334069168;0,45916114790287;0,732824427480916;87949;87929;4,4;0;1036,5;0;7;-8,6;0;
79,46;0,91832229580574;-0,423841059602649;0,47093451066961;0,732824427480916;87937;87930;4,2;0;1036,4;0;7;-5;0;
79,47;0,894775570272259;-0,400294334069168;0,48270787343635;0,732824427480916;87927;87930;4,4;0;1036,4;0;7;-2;0;
79,48;0,859455481972038;-0,400294334069168;0,45916114790287;0,732824427480916;87959;87931;4,2;0;1036,3;0;7;-10,9;0;
79,49;0,906548933038999;-0,400294334069168;0,529801324503311;0,732824427480916;87963;87932;4,2;0;1036,2;0;7;-11,7;0;
79,5;0,91832229580574;-0,376747608535688;0,506254598969831;0,732824427480916;87934;87932;4,4;0;1036,2;0;7;-3,2;0;
79,51;0,894775570272259;-0,412067696835909;0,518027961736571;0,732824427480916;87941;87933;4,4;0;1036,1;0;7;-5,1;0;
79,52;0,93009565857248;-0,423841059602649;0,565121412803532;0,732824427480916;87968;87934;4,4;0;1036;0;7;-12,5;0;
79,53;0,977189109639441;-0,400294334069168;0,529801324503311;0,732824427480916;87944;87934;4,4;0;1035,9;0;7;-5,4;0;
79,54;1,0242825607064;-0,400294334069168;0,612214863870493;0,732824427480916;87943;87935;4,4;0;1035,9;0;7;-5;0;
79,55;1,01250919793966;-0,388520971302428;0,588668138337013;0,732824427480916;87962;87936;4,4;0;1035,8;0;7;-10,1;0;
79,56;0,94186902133922;-0,388520971302428;0,553348050036792;0,732824427480916;87973;87937;4,2;0;1035,6;0;7;-12,9;0;
79,57;0,859455481972038;-0,364974245768948;0,576894775570272;0,732824427480916;87943;87938;4,4;0;1035,6;0;7;-4,1;0;
79,58;0,800588668138337;-0,376747608535688;0,612214863870493;0,488549618320611;87944;87938;4,4;0;1035,6;0;7;-4,3;0;
79,59;0,800588668138337;-0,388520971302428;0,600441501103753;0,732824427480916;87963;87939;4,2;0;1035,5;0;7;-9,5;0;
79,6;0,859455481972038;-0,341427520235467;0,576894775570272;0,732824427480916;87953;87940;4,4;0;1035,4;0;7;-6,4;0;
79,61;0,91832229580574;-0,364974245768948;0,576894775570272;0,732824427480916;87949;87941;4,4;0;1035,3;0;7;-5,1;0;
79,62;0,93009565857248;-0,364974245768948;0,588668138337013;0,732824427480916;87951;87941;4,4;0;1035,3;0;7;-5,5;0;
79,63;0,988962472406181;-0,353200883002208;0,506254598969831;0,732824427480916;87958;87942;4,4;0;1035,2;0;7;-7,3;0;
79,64;0,91832229580574;-0,353200883002208;0,553348050036792;0,732824427480916;87948;87943;4,2;0;1035,2;0;7;-4,2;0;
79,65;0,894775570272259;-0,388520971302428;0,494481236203091;0,732824427480916;87960;87943;4,2;0;1035,1;0;7;-7,5;0;
79,66;0,906548933038999;-0,388520971302428;0,48270787343635;0,732824427480916;87954;87944;4,4;0;1035;0;7;-5,6;0;
79,67;0,94186902133922;-0,400294334069168;0,45916114790287;0,732824427480916;87960;87945;4,2;0;1035;0;7;-7,1;0;
79,68;1,01250919793966;-0,423841059602649;0,45916114790287;0,732824427480916;87953;87945;4,2;0;1034,9;0;7;-4,9;0;
79,69;0,95364238410596;-0,388520971302428;0,423841059602649;0,732824427480916;87958;87946;4,4;0;1034,9;0;7;-6,2;0;
79,7;0,894775570272259;-0,388520971302428;0,435614422369389;0,732824427480916;87947;87947;4,2;0;1034,8;0;7;-2,9;0;
79,71;0,835908756438558;-0,435614422369389;0,341427520235467;0,732824427480916;87960;87947;4,2;0;1034,8;0;7;-6,4;0;
79,72;0,93009565857248;-0,400294334069168;0,388520971302428;0,732824427480916;87941;87948;4,4;0;1034,8;0;7;-0,9;0;
79,73;0,91832229580574;-0,435614422369389;0,376747608535688;0,732824427480916;87968;87949;4,2;0;1034,7;0;7;-8,5;0;
79,74;0,906548933038999;-0,435614422369389;0,306107431935246;0,732824427480916;87969;87950;4,2;0;1034,6;0;7;-8,5;0;
79,75;0,91832229580574;-0,412067696835909;0,341427520235467;0,732824427480916;87977;87951;4,4;0;1034,5;0;7;-10,5;0;
79,76;0,883002207505519;-0,388520971302428;0,341427520235467;0,732824427480916;87954;87951;4,2;0;1034,4;0;7;-3,7;0;
79,77;0,859455481972038;-0,412067696835909;0,376747608535688;0,732824427480916;87946;87952;4,4;0;1034,4;0;7;-1,4;0;
79,78;0,94186902133922;-0,376747608535688;0,400294334069168;0,732824427480916;87977;87953;4,4;0;1034,3;0;7;-10;0;
79,79;0,988962472406181;-0,353200883002208;0,423841059602649;0,732824427480916;87953;87953;4,4;0;1034,3;0;7;-3;0;
79,8;0,988962472406181;-0,364974245768948;0,388520971302428;0,732824427480916;87985;87954;4,4;0;1034,2;0;7;-11,9;0;
79,81;0,95364238410596;-0,388520971302428;0,44738778513613;0,732824427480916;87959;87955;4,4;0;1034,1;0;7;-4,2;0;
79,82;0,91832229580574;-0,388520971302428;0,47093451066961;0,732824427480916;87963;87956;4,4;0;1034,1;0;7;-5,2;0;
79,83;0,871228844738778;-0,364974245768948;0,45916114790287;0,732824427480916;87985;87957;4,2;0;1034;0;7;-11,2;0;
79,84;0,835908756438558;-0,353200883002208;0,518027961736571;0,732824427480916;87954;87957;4,4;0;1033,9;0;7;-2,2;0;
79,85;0,871228844738778;-0,353200883002208;0,518027961736571;0,732824427480916;87975;87958;4,4;0;1033,9;0;7;-8;0;
79,86;0,93009565857248;-0,329654157468727;0,506254598969831;0,732824427480916;87975;87959;4,4;0;1033,8;0;7;-7,8;0;
79,87;0,883002207505519;-0,317880794701987;0,506254598969831;0,732824427480916;87980;87960;4,4;0;1033,7;0;7;-8,9;0;
79,88;0,859455481972038;-0,306107431935246;0,529801324503311;0,732824427480916;87991;87961;4,4;0;1033,6;0;7;-11,7;0;
79,89;0,812362030905077;-0,306107431935246;0,494481236203091;0,488549618320611;87981;87962;4,4;0;1033,5;0;7;-8,6;0;
79,9;0,753495217071376;-0,317880794701987;0,494481236203091;0,488549618320611;87987;87963;4,4;0;1033,4;0;7;-10;0;
79,91;0,812362030905077;-0,341427520235467;0,48270787343635;0,488549618320611;87974;87964;4,2;0;1033,3;0;7;-6,1;0;
79,92;0,894775570272259;-0,294334069168506;0,44738778513613;0,488549618320611;87977;87965;4,4;0;1033,3;0;7;-6,7;0;
79,93;0,894775570272259;-0,317880794701987;0,400294334069168;0,732824427480916;87991;87966;4,4;0;1033,2;0;7;-10,4;0;
79,94;0,835908756438558;-0,306107431935246;0,44738778513613;0,732824427480916;87994;87968;4,4;0;1033;0;7;-11;0;
79,95;0,800588668138337;-0,341427520235467;0,435614422369389;0,488549618320611;87991;87969;4,4;0;1032,9;0;7;-9,8;0;
79,96;0,824135393671818;-0,353200883002208;0,400294334069168;0,488549618320611;87992;87970;4,4;0;1032,9;0;7;-9,8;0;
79,97;0,812362030905077;-0,341427520235467;0,423841059602649;0,488549618320611;87978;87971;4,4;0;1032,8;0;7;-5,6;0;
79,98;0,824135393671818;-0,341427520235467;0,423841059602649;0,488549618320611;87991;87972;4,4;0;1032,7;0;7;-9;0;
79,99;0,777041942604857;-0,353200883002208;0,400294334069168;0,488549618320611;87981;87973;4,4;0;1032,6;0;7;-6;0;
80;0,729948491537896;-0,353200883002208;0,44738778513613;0,488549618320611;87972;87973;4,4;0;1032,6;0;7;-3,3;0;
80,01;0,729948491537896;-0,353200883002208;0,44738778513613;0,488549618320611;87996;87974;4,4;0;1032,5;0;7;-9,9;0;
80,02;0,647534952170714;-0,329654157468727;0,494481236203091;0,488549618320611;88014;87976;4,4;0;1032,4;0;7;-14,6;0;
80,03;0,800588668138337;-0,388520971302428;0,47093451066961;0,488549618320611;87988;87977;4,4;0;1032,3;0;7;-6,9;0;
80,04;0,91832229580574;-0,353200883002208;0,494481236203091;0,732824427480916;87960;87977;4,2;0;1032,3;0;7;1;0;
80,05;0,988962472406181;-0,329654157468727;0,553348050036792;0,732824427480916;87998;87978;4,2;0;1032,2;0;7;-9,5;0;
80,06;0,859455481972038;-0,364974245768948;0,588668138337013;0,732824427480916;88002;87980;4,4;0;1032,1;0;7;-10,4;0;
80,07;0,777041942604857;-0,329654157468727;0,623988226637233;0,488549618320611;87999;87981;4,4;0;1032;0;7;-9,2;0;
80,08;0,623988226637233;-0,341427520235467;0,635761589403974;0,488549618320611;88001;87982;4,2;0;1031,9;0;7;-9,5;0;
80,09;0,600441501103753;-0,341427520235467;0,682855040470934;0,488549618320611;88028;87984;4,4;0;1031,8;0;7;-16,8;0;
80,1;0,635761589403974;-0,364974245768948;0,706401766004415;0,488549618320611;87994;87985;4,7;0;1031,7;0;7;-6,7;0;
80,11;0,777041942604857;-0,341427520235467;0,718175128771155;0,488549618320611;87992;87985;4,4;0;1031,6;0;7;-6;0;
80,12;0,800588668138337;-0,353200883002208;0,765268579838116;0,488549618320611;88020;87987;4,4;0;1031,5;0;7;-13,6;0;
80,13;0,824135393671818;-0,364974245768948;0,718175128771155;0,488549618320611;88005;87988;4,4;0;1031,4;0;7;-9;0;
80,14;0,753495217071376;-0,329654157468727;0,694628403237675;0,488549618320611;88018;87990;4,2;0;1031,3;0;7;-12,4;0;
80,15;0,741721854304636;-0,353200883002208;0,718175128771155;0,488549618320611;87988;87990;4,7;0;1031,2;0;7;-3,6;0;
80,16;0,729948491537896;-0,341427520235467;0,671081677704194;0,488549618320611;87999;87991;4,4;0;1031,2;0;7;-6,6;0;
80,17;0,777041942604857;-0,353200883002208;0,647534952170714;0,488549618320611;88004;87992;4,4;0;1031,1;0;7;-7,8;0;
80,18;0,859455481972038;-0,353200883002208;0,659308314937454;0,488549618320611;87984;87993;4,2;0;1031,1;0;7;-2;0;
80,19;0,847682119205298;-0,388520971302428;0,659308314937454;0,732824427480916;87999;87994;4,4;0;1031;0;7;-6,1;0;
80,2;0,835908756438558;-0,412067696835909;0,588668138337013;0,732824427480916;87999;87995;4,4;0;1030,9;0;7;-5,9;0;
80,21;0,91832229580574;-0,400294334069168;0,600441501103753;0,732824427480916;88002;87996;4,4;0;1030,9;0;7;-6,6;0;
80,22;0,91832229580574;-0,423841059602649;0,635761589403974;0,732824427480916;88018;87997;4,4;0;1030,8;0;7;-10,9;0;
80,23;0,883002207505519;-0,412067696835909;0,612214863870493;0,732824427480916;88004;87998;4,4;0;1030,7;0;7;-6,6;0;
80,24;0,788815305371597;-0,423841059602649;0,635761589403974;0,732824427480916;88011;87999;4,2;0;1030,6;0;7;-8,4;0;
80,25;0,777041942604857;-0,435614422369389;0,635761589403974;0,488549618320611;88015;88000;4,4;0;1030,5;0;7;-9,2;0;
80,26;0,765268579838116;-0,435614422369389;0,682855040470934;0,488549618320611;88001;88001;4,4;0;1030,5;0;7;-5;0;
80,27;0,812362030905077;-0,48270787343635;0,671081677704194;0,488549618320611;88005;88002;4,2;0;1030,4;0;7;-6;0;
80,28;0,894775570272259;-0,47093451066961;0,694628403237675;0,732824427480916;88008;88003;4,4;0;1030,4;0;7;-6,7;0;
80,29;0,906548933038999;-0,44738778513613;0,729948491537896;0,732824427480916;88047;88005;4,4;0;1030,2;0;7;-17,4;0;
80,3;0,93009565857248;-0,45916114790287;0,765268579838116;0,732824427480916;88030;88006;4,2;0;1030,1;0;7;-12,1;0;
80,31;0,894775570272259;-0,506254598969831;0,718175128771155;0,732824427480916;88033;88008;4,4;0;1029,9;0;7;-12,6;0;
80,32;0,93009565857248;-0,506254598969831;0,741721854304636;0,732824427480916;88046;88009;4,4;0;1029,8;0;7;-15,8;0;
80,33;0,94186902133922;-0,529801324503311;0,765268579838116;0,732824427480916;88032;88011;4,4;0;1029,7;0;7;-11,4;0;
80,34;0,988962472406181;-0,553348050036792;0,765268579838116;0,732824427480916;88038;88012;4,4;0;1029,5;0;7;-12,8;0;
80,35;1,00073583517292;-0,600441501103753;0,753495217071376;0,732824427480916;88031;88013;4,4;0;1029,4;0;7;-10,4;0;
80,36;0,977189109639441;-0,647534952170714;0,777041942604857;0,732824427480916;88044;88015;4,4;0;1029,3;0;7;-13,7;0;
80,37;1,0242825607064;-0,682855040470934;0,765268579838116;0,732824427480916;88050;88017;4,4;0;1029,1;0;7;-15;0;
80,38;1,01250919793966;-0,706401766004415;0,729948491537896;0,732824427480916;88067;88019;4,4;0;1028,9;0;7;-19,3;0;
80,39;0,988962472406181;-0,694628403237675;0,694628403237675;0,732824427480916;88056;88021;4,7;0;1028,8;0;7;-15,7;0;
80,4;0,988962472406181;-0,706401766004415;0,694628403237675;0,732824427480916;88043;88022;4,4;0;1028,7;0;7;-11,6;0;
80,41;0,95364238410596;-0,718175128771155;0,682855040470934;0,732824427480916;88054;88024;4,4;0;1028,5;0;7;-14,3;0;
80,42;0,94186902133922;-0,718175128771155;0,600441501103753;0,732824427480916;88056;88025;4,4;0;1028,4;0;7;-14,4;0;
80,43;0,906548933038999;-0,753495217071376;0,576894775570272;0,732824427480916;88063;88027;4,4;0;1028,2;0;7;-15,9;0;
80,44;0,95364238410596;-0,718175128771155;0,565121412803532;0,732824427480916;88059;88029;4,4;0;1028,1;0;7;-14,3;0;
80,45;0,9654157468727;-0,718175128771155;0,44738778513613;0,732824427480916;88058;88031;4,4;0;1027,9;0;7;-13,6;0;
80,46;0,94186902133922;-0,682855040470934;0,44738778513613;0,732824427480916;88069;88033;4,4;0;1027,8;0;7;-16,3;0;
80,47;0,9654157468727;-0,706401766004415;0,412067696835909;0,732824427480916;88077;88035;4,2;0;1027,6;0;7;-18;0;
80,48;0,94186902133922;-0,694628403237675;0,388520971302428;0,732824427480916;88085;88037;4,4;0;1027,4;0;7;-19,7;0;
80,49;0,95364238410596;-0,729948491537896;0,388520971302428;0,732824427480916;88045;88038;4,4;0;1027,3;0;7;-8;0;
80,5;0,94186902133922;-0,706401766004415;0,376747608535688;0,732824427480916;88059;88040;4,4;0;1027,2;0;7;-11,6;0;
80,51;0,94186902133922;-0,729948491537896;0,364974245768948;0,732824427480916;88053;88041;4,4;0;1027,1;0;7;-9,6;0;
80,52;0,91832229580574;-0,729948491537896;0,364974245768948;0,732824427480916;88072;88043;4,4;0;1027;0;7;-14,6;0;
80,53;0,871228844738778;-0,753495217071376;0,353200883002208;0,732824427480916;88068;88045;4,4;0;1026,8;0;7;-13,1;0;
80,54;0,835908756438558;-0,765268579838116;0,376747608535688;0,488549618320611;88089;88047;4,4;0;1026,6;0;7;-18,5;0;
80,55;0,847682119205298;-0,777041942604857;0,364974245768948;0,732824427480916;88073;88048;4,4;0;1026,5;0;7;-13,5;0;
80,56;0,871228844738778;-0,800588668138337;0,388520971302428;0,732824427480916;88071;88050;4,2;0;1026,4;0;7;-12,5;0;
80,57;0,94186902133922;-0,788815305371597;0,423841059602649;0,732824427480916;88074;88052;4,4;0;1026,2;0;7;-13;0;
80,58;0,94186902133922;-0,824135393671818;0,45916114790287;0,732824427480916;88097;88054;4,4;0;1026,1;0;7;-19,1;0;
80,59;0,906548933038999;-0,859455481972038;0,44738778513613;0,732824427480916;88060;88055;4,4;0;1026;0;7;-8,1;0;
80,6;0,894775570272259;-0,871228844738778;0,47093451066961;0,732824427480916;88047;88056;4,4;0;1025,9;0;7;-4,2;0;
80,61;0,847682119205298;-0,835908756438558;0,44738778513613;0,488549618320611;88079;88058;4,4;0;1025,8;0;7;-13,1;0;
80,62;0,824135393671818;-0,871228844738778;0,48270787343635;0,488549618320611;88076;88060;4,4;0;1025,7;0;7;-11,8;0;
80,63;0,812362030905077;-0,847682119205298;0,47093451066961;0,488549618320611;88079;88062;4,2;0;1025,6;0;7;-12,3;0;
80,64;0,812362030905077;-0,835908756438558;0,518027961736571;0,488549618320611;88069;88063;4,4;0;1025,5;0;7;-9,2;0;
80,65;0,800588668138337;-0,835908756438558;0,48270787343635;0,488549618320611;88074;88064;4,4;0;1025,4;0;7;-10,3;0;
80,66;0,800588668138337;-0,847682119205298;0,494481236203091;0,488549618320611;88081;88066;4,4;0;1025,2;0;7;-11,9;0;
80,67;0,800588668138337;-0,777041942604857;0,518027961736571;0,488549618320611;88075;88068;4,2;0;1025,1;0;7;-9,9;0;
80,68;0,741721854304636;-0,706401766004415;0,518027961736571;0,488549618320611;88069;88069;4,4;0;1025,1;0;7;-7,9;0;
80,69;0,741721854304636;-0,718175128771155;0,553348050036792;0,488549618320611;88076;88070;4,4;0;1025;0;7;-9,6;0;
80,7;0,718175128771155;-0,600441501103753;0,506254598969831;0,488549618320611;88074;88072;4,4;0;1024,9;0;7;-8,8;0;
80,71;0,682855040470934;-0,588668138337013;0,45916114790287;0,488549618320611;88076;88073;4,4;0;1024,8;0;7;-9,1;0;
80,72;0,706401766004415;-0,553348050036792;0,494481236203091;0,488549618320611;88074;88074;4,4;0;1024,7;0;7;-8,2;0;
80,73;0,741721854304636;-0,529801324503311;0,529801324503311;0,488549618320611;88082;88076;4,4;0;1024,6;0;7;-10,2;0;
80,74;0,765268579838116;-0,494481236203091;0,494481236203091;0,488549618320611;88104;88078;4,4;0;1024,4;0;7;-16,1;0;
80,75;0,800588668138337;-0,45916114790287;0,529801324503311;0,488549618320611;88101;88079;4,4;0;1024,3;0;7;-14,7;0;
80,76;0,800588668138337;-0,435614422369389;0,565121412803532;0,488549618320611;88084;88081;4,4;0;1024,2;0;7;-9,6;0;
80,77;0,718175128771155;-0,412067696835909;0,565121412803532;0,488549618320611;88083;88082;4,4;0;1024,1;0;7;-9;0;
80,78;0,753495217071376;-0,44738778513613;0,612214863870493;0,488549618320611;88091;88084;4,4;0;1024;0;7;-10,9;0;
80,79;0,765268579838116;-0,412067696835909;0,635761589403974;0,488549618320611;88092;88085;4,4;0;1023,9;0;7;-10,9;0;
80,8;0,729948491537896;-0,353200883002208;0,600441501103753;0,488549618320611;88100;88087;4,4;0;1023,8;0;7;-12,8;0;
80,81;0,718175128771155;-0,353200883002208;0,612214863870493;0,488549618320611;88090;88088;4,4;0;1023,7;0;7;-9,6;0;
80,82;0,706401766004415;-0,341427520235467;0,659308314937454;0,488549618320611;88084;88089;4,7;0;1023,6;0;7;-7,7;0;
80,83;0,671081677704194;-0,353200883002208;0,682855040470934;0,488549618320611;88094;88091;4,4;0;1023,5;0;7;-10,2;0;
80,84;0,706401766004415;-0,329654157468727;0,659308314937454;0,488549618320611;88120;88093;4,4;0;1023,3;0;7;-17,2;0;
80,85;0,777041942604857;-0,294334069168506;0,671081677704194;0,488549618320611;88099;88094;4,4;0;1023,2;0;7;-10,8;0;
80,86;0,777041942604857;-0,270787343635026;0,694628403237675;0,488549618320611;88077;88095;4,2;0;1023,2;0;7;-4,3;0;
80,87;0,800588668138337;-0,270787343635026;0,694628403237675;0,488549618320611;88107;88097;4,4;0;1023;0;7;-12,6;0;
80,88;0,800588668138337;-0,247240618101545;0,659308314937454;0,488549618320611;88099;88098;4,4;0;1022,9;0;7;-10;0;
